row_id,previous_gap_seconds,previous_threshold_seconds,gap_minus_threshold_seconds,previous_same_author,inferred_previous_completion,inferred_previous_state,state_same_author_cross
4564,1121.172,18.0,1103.172,0.0,1.0,2.0,4.0
4565,167227.543,18.0,167209.543,0.0,-1.0,3.0,6.0
4566,440660.336,18.0,440642.336,0.0,-1.0,3.0,6.0
4567,168601.46,18.0,168583.46,0.0,-1.0,3.0,6.0
4568,142147.569,10.3,142137.269,0.0,-1.0,3.0,6.0
4569,33479.113,18.0,33461.113,0.0,-1.0,3.0,6.0
4570,236680.93,18.0,236662.93,0.0,-1.0,3.0,6.0
4571,627.293,18.0,609.293,0.0,1.0,2.0,4.0
4572,231.432,18.0,213.432,0.0,1.0,2.0,4.0
4573,1477.412,18.0,1459.412,0.0,1.0,2.0,4.0
4574,40701.307,10.2,40691.107,0.0,-1.0,3.0,6.0
4575,221267.131,18.0,221249.131,0.0,-1.0,3.0,6.0
4576,13066.549,18.0,13048.549,0.0,-1.0,3.0,6.0
4577,71254.497,18.0,71236.497,0.0,-1.0,3.0,6.0
4578,5487.545,18.0,5469.545,0.0,-1.0,3.0,6.0
4579,10453.234,9.5,10443.734,0.0,-1.0,3.0,6.0
4580,4475.628,18.0,4457.628,0.0,-1.0,3.0,6.0
4581,15874.983,18.0,15856.983,0.0,-1.0,3.0,6.0
4582,3805.393,18.0,3787.393,0.0,-1.0,3.0,6.0
4583,118852.594,18.0,118834.594,0.0,-1.0,3.0,6.0
4584,128730.176,18.0,128712.176,0.0,-1.0,3.0,6.0
4585,52908.842,18.0,52890.842,0.0,-1.0,3.0,6.0
4586,281158.85,18.0,281140.85,0.0,-1.0,3.0,6.0
4587,180318.416,18.0,180300.416,0.0,-1.0,3.0,6.0
4588,512127.499,18.0,512109.499,0.0,-1.0,3.0,6.0
4589,9097.688,18.0,9079.688,0.0,-1.0,3.0,6.0
4590,5213.927,18.0,5195.927,0.0,-1.0,3.0,6.0
4591,335567.326,10.333,335556.993,0.0,-1.0,3.0,6.0
4592,449807.843,18.0,449789.843,0.0,-1.0,3.0,6.0
4593,749.722,17.866,731.856,0.0,1.0,2.0,4.0
4594,1589.723,18.0,1571.723,0.0,1.0,2.0,4.0
4595,6715.462,18.0,6697.462,0.0,-1.0,3.0,6.0
4596,74396.149,18.0,74378.149,0.0,-1.0,3.0,6.0
4597,2671.261,18.0,2653.261,0.0,-1.0,3.0,6.0
4598,112876.384,18.0,112858.384,0.0,-1.0,3.0,6.0
4599,175434.126,11.2,175422.926,0.0,-1.0,3.0,6.0
4600,139294.392,18.0,139276.392,0.0,-1.0,3.0,6.0
4601,327814.253,18.0,327796.253,0.0,-1.0,3.0,6.0
4602,161893.924,18.0,161875.924,0.0,-1.0,3.0,6.0
4603,132960.01,18.0,132942.01,0.0,-1.0,3.0,6.0
4604,31217.308,18.0,31199.308,0.0,-1.0,3.0,6.0
4605,5391.507,18.0,5373.507,0.0,-1.0,3.0,6.0
4606,226538.258,14.366,226523.892,0.0,-1.0,3.0,6.0
4607,136731.712,9.916,136721.796,0.0,-1.0,3.0,6.0
4608,30864.139,8.933,30855.206,0.0,-1.0,3.0,6.0
4609,45985.639,18.0,45967.639,0.0,-1.0,3.0,6.0
4610,434.988,18.0,416.988,0.0,1.0,2.0,4.0
4611,9700.732,12.4,9688.332,0.0,-1.0,3.0,6.0
4612,27582.15,18.0,27564.15,0.0,-1.0,3.0,6.0
4613,71982.439,18.0,71964.439,0.0,-1.0,3.0,6.0
4614,636.434,18.0,618.434,0.0,1.0,2.0,4.0
4615,8225.157,18.0,8207.157,0.0,-1.0,3.0,6.0
4616,35609.055,18.0,35591.055,0.0,-1.0,3.0,6.0
4617,38753.027,18.0,38735.027,0.0,-1.0,3.0,6.0
4618,91797.463,18.0,91779.463,0.0,-1.0,3.0,6.0
4619,26276.347,18.0,26258.347,0.0,-1.0,3.0,6.0
4620,385.139,18.0,367.139,0.0,1.0,2.0,4.0
4621,22721.246,18.0,22703.246,0.0,-1.0,3.0,6.0
4622,51300.093,18.0,51282.093,0.0,-1.0,3.0,6.0
4623,18728.57,18.0,18710.57,0.0,-1.0,3.0,6.0
4624,257714.663,18.0,257696.663,0.0,-1.0,3.0,6.0
4625,18349.894,18.0,18331.894,0.0,-1.0,3.0,6.0
4626,650.388,18.0,632.388,0.0,1.0,2.0,4.0
4627,523689.899,18.0,523671.899,0.0,-1.0,3.0,6.0
4628,305360.841,18.0,305342.841,0.0,-1.0,3.0,6.0
4629,108887.958,18.0,108869.958,0.0,-1.0,3.0,6.0
4630,19854.604,18.0,19836.604,0.0,-1.0,3.0,6.0
4631,89535.91,18.0,89517.91,0.0,-1.0,3.0,6.0
4632,44107.796,18.0,44089.796,0.0,-1.0,3.0,6.0
4633,22148.654,18.0,22130.654,0.0,-1.0,3.0,6.0
4634,66825.503,11.533,66813.97,0.0,-1.0,3.0,6.0
4635,1287.516,7.6,1279.916,0.0,1.0,2.0,4.0
4636,5743.165,9.0,5734.165,0.0,-1.0,3.0,6.0
4637,3391.794,16.233,3375.561,0.0,-1.0,3.0,6.0
4638,176533.918,18.0,176515.918,0.0,-1.0,3.0,6.0
4639,22235.382,7.071,22228.311,0.0,-1.0,3.0,6.0
4640,46364.391,18.0,46346.391,0.0,-1.0,3.0,6.0
4641,17068.325,18.0,17050.325,0.0,-1.0,3.0,6.0
4642,91769.302,9.4,91759.902,0.0,-1.0,3.0,6.0
4643,11496.401,18.0,11478.401,0.0,-1.0,3.0,6.0
4644,23917.403,18.0,23899.403,0.0,-1.0,3.0,6.0
4645,68359.014,18.0,68341.014,0.0,-1.0,3.0,6.0
4646,838.403,18.0,820.403,0.0,1.0,2.0,4.0
4647,281912.551,18.0,281894.551,0.0,-1.0,3.0,6.0
4648,754558.969,18.0,754540.969,0.0,-1.0,3.0,6.0
4649,1044008.552,18.0,1043990.552,0.0,-1.0,3.0,6.0
4650,83045.506,13.44,83032.066,0.0,-1.0,3.0,6.0
4651,290.019,18.0,272.019,0.0,1.0,2.0,4.0
4652,47.826,18.0,29.826,0.0,1.0,2.0,4.0
4653,16838.944,18.0,16820.944,0.0,-1.0,3.0,6.0
4654,90713.79,18.0,90695.79,0.0,-1.0,3.0,6.0
4655,57048.317,18.0,57030.317,0.0,-1.0,3.0,6.0
4656,32573.753,18.0,32555.753,0.0,-1.0,3.0,6.0
4657,68798.627,18.0,68780.627,0.0,-1.0,3.0,6.0
4658,10715.503,18.0,10697.503,0.0,-1.0,3.0,6.0
4659,159625.867,18.0,159607.867,0.0,-1.0,3.0,6.0
4660,26576.973,9.1,26567.873,0.0,-1.0,3.0,6.0
4661,9271.069,18.0,9253.069,0.0,-1.0,3.0,6.0
4662,537.788,7.9,529.888,0.0,1.0,2.0,4.0
4663,391.635,18.0,373.635,0.0,1.0,2.0,4.0
4664,173.575,18.0,155.575,0.0,1.0,2.0,4.0
4665,778567.397,18.0,778549.397,0.0,-1.0,3.0,6.0
4666,85235.46,12.266,85223.194,0.0,-1.0,3.0,6.0
4667,9589.261,18.0,9571.261,0.0,-1.0,3.0,6.0
4668,123040.275,18.0,123022.275,0.0,-1.0,3.0,6.0
4669,90.158,18.0,72.158,0.0,1.0,2.0,4.0
4670,249.973,18.0,231.973,0.0,1.0,2.0,4.0
4671,34764.864,18.0,34746.864,0.0,-1.0,3.0,6.0
4672,498135.883,16.366,498119.517,0.0,-1.0,3.0,6.0
4673,12035.379,18.0,12017.379,0.0,-1.0,3.0,6.0
4674,138630.995,18.0,138612.995,0.0,-1.0,3.0,6.0
4675,547.453,18.0,529.453,0.0,1.0,2.0,4.0
4676,1770.918,13.366,1757.552,0.0,1.0,2.0,4.0
4677,39718.513,18.0,39700.513,0.0,-1.0,3.0,6.0
4678,47971.227,15.066,47956.161,0.0,-1.0,3.0,6.0
4679,1447.033,18.0,1429.033,0.0,1.0,2.0,4.0
4680,10247.374,18.0,10229.374,0.0,-1.0,3.0,6.0
4681,15220.671,8.433,15212.238,0.0,-1.0,3.0,6.0
4682,1578.44,18.0,1560.44,0.0,1.0,2.0,4.0
4683,1221.37,13.933,1207.437,0.0,1.0,2.0,4.0
4684,73442.022,18.0,73424.022,0.0,-1.0,3.0,6.0
4685,6857.858,13.166,6844.692,0.0,-1.0,3.0,6.0
4686,1303.04,16.066,1286.974,0.0,1.0,2.0,4.0
4687,1484.225,18.0,1466.225,0.0,1.0,2.0,4.0
4688,270.482,18.0,252.482,0.0,1.0,2.0,4.0
4689,3606.166,18.0,3588.166,0.0,-1.0,3.0,6.0
4690,44152.775,18.0,44134.775,0.0,-1.0,3.0,6.0
4691,119639.001,11.366,119627.635,0.0,-1.0,3.0,6.0
4692,508672.591,18.0,508654.591,0.0,-1.0,3.0,6.0
4693,460819.295,18.0,460801.295,0.0,-1.0,3.0,6.0
4694,6699.757,18.0,6681.757,0.0,-1.0,3.0,6.0
4695,14676.888,18.0,14658.888,0.0,-1.0,3.0,6.0
4696,7872.431,8.72,7863.711,0.0,-1.0,3.0,6.0
4697,5223.509,18.0,5205.509,0.0,-1.0,3.0,6.0
4698,483.511,9.783,473.728,0.0,1.0,2.0,4.0
4699,7158.684,16.266,7142.418,0.0,-1.0,3.0,6.0
4700,2228.306,0.0,2228.306,0.0,-1.0,3.0,6.0
4701,1145.982,6.4,1139.582,0.0,1.0,2.0,4.0
4702,33475.212,18.0,33457.212,0.0,-1.0,3.0,6.0
4703,33475.212,18.0,33457.212,0.0,-1.0,3.0,6.0
4704,23103.996,0.0,23103.996,0.0,-1.0,3.0,6.0
4705,346194.865,18.0,346176.865,0.0,-1.0,3.0,6.0
4706,345.311,18.0,327.311,0.0,1.0,2.0,4.0
4707,72725.715,18.0,72707.715,0.0,-1.0,3.0,6.0
4708,1351.65,18.0,1333.65,0.0,1.0,2.0,4.0
4709,392.415,18.0,374.415,0.0,1.0,2.0,4.0
4710,24416.418,7.6,24408.818,0.0,-1.0,3.0,6.0
4711,172700.505,18.0,172682.505,0.0,-1.0,3.0,6.0
4712,73805.744,18.0,73787.744,0.0,-1.0,3.0,6.0
4713,56.752,18.0,38.752,0.0,1.0,2.0,4.0
4714,422187.221,18.0,422169.221,0.0,-1.0,3.0,6.0
4715,952818.426,18.0,952800.426,0.0,-1.0,3.0,6.0
4716,86222.782,18.0,86204.782,0.0,-1.0,3.0,6.0
4717,42464.825,17.4,42447.425,0.0,-1.0,3.0,6.0
4718,605494.532,18.0,605476.532,0.0,-1.0,3.0,6.0
4719,168115.19,11.933,168103.257,0.0,-1.0,3.0,6.0
4720,586847.764,18.0,586829.764,0.0,-1.0,3.0,6.0
4721,610272.605,18.0,610254.605,0.0,-1.0,3.0,6.0
4722,77445.562,0.0,77445.562,0.0,-1.0,3.0,6.0
4723,74311.046,18.0,74293.046,0.0,-1.0,3.0,6.0
4724,21918.985,18.0,21900.985,0.0,-1.0,3.0,6.0
4725,116330.986,18.0,116312.986,0.0,-1.0,3.0,6.0
4726,17953.154,18.0,17935.154,0.0,-1.0,3.0,6.0
4727,150183.58,18.0,150165.58,0.0,-1.0,3.0,6.0
4728,30839.126,18.0,30821.126,0.0,-1.0,3.0,6.0
4729,1889.416,18.0,1871.416,0.0,-1.0,3.0,6.0
4730,89678.679,0.0,89678.679,0.0,-1.0,3.0,6.0
4731,1062.372,18.0,1044.372,0.0,1.0,2.0,4.0
4732,96547.049,18.0,96529.049,0.0,-1.0,3.0,6.0
4733,49971.712,12.733,49958.979,0.0,-1.0,3.0,6.0
4734,1562.307,18.0,1544.307,0.0,1.0,2.0,4.0
4735,1562.307,18.0,1544.307,0.0,1.0,2.0,4.0
4736,266135.119,18.0,266117.119,0.0,-1.0,3.0,6.0
4737,222168.769,18.0,222150.769,0.0,-1.0,3.0,6.0
4738,10622.071,18.0,10604.071,0.0,-1.0,3.0,6.0
4739,19161.784,18.0,19143.784,0.0,-1.0,3.0,6.0
4740,82024.52,18.0,82006.52,0.0,-1.0,3.0,6.0
4741,171975.627,13.541,171962.086,0.0,-1.0,3.0,6.0
4742,187975.132,18.0,187957.132,0.0,-1.0,3.0,6.0
4743,249840.67,18.0,249822.67,0.0,-1.0,3.0,6.0
4744,101759.141,10.383,101748.758,0.0,-1.0,3.0,6.0
4745,246008.35,18.0,245990.35,0.0,-1.0,3.0,6.0
4746,246008.35,18.0,245990.35,0.0,-1.0,3.0,6.0
4747,571939.66,18.0,571921.66,0.0,-1.0,3.0,6.0
4748,240383.894,18.0,240365.894,0.0,-1.0,3.0,6.0
4749,15356.477,18.0,15338.477,0.0,-1.0,3.0,6.0
4750,882.987,18.0,864.987,0.0,1.0,2.0,4.0
4751,73356.446,18.0,73338.446,0.0,-1.0,3.0,6.0
4752,67719.48,14.8,67704.68,0.0,-1.0,3.0,6.0
4753,21601.758,18.0,21583.758,0.0,-1.0,3.0,6.0
4754,1177.134,18.0,1159.134,0.0,1.0,2.0,4.0
4755,844.782,18.0,826.782,0.0,1.0,2.0,4.0
4756,54820.259,18.0,54802.259,0.0,-1.0,3.0,6.0
4757,331031.053,18.0,331013.053,0.0,-1.0,3.0,6.0
4758,88776.586,18.0,88758.586,0.0,-1.0,3.0,6.0
4759,187441.176,18.0,187423.176,0.0,-1.0,3.0,6.0
4760,46106.418,10.166,46096.252,0.0,-1.0,3.0,6.0
4761,160251.673,18.0,160233.673,0.0,-1.0,3.0,6.0
4762,86467.97,18.0,86449.97,0.0,-1.0,3.0,6.0
4763,60282.82,18.0,60264.82,0.0,-1.0,3.0,6.0
4764,15624.391,18.0,15606.391,0.0,-1.0,3.0,6.0
4765,88530.264,18.0,88512.264,0.0,-1.0,3.0,6.0
4766,133518.459,11.233,133507.226,0.0,-1.0,3.0,6.0
4767,427.691,18.0,409.691,0.0,1.0,2.0,4.0
4768,36043.765,0.0,36043.765,0.0,-1.0,3.0,6.0
4769,83031.569,18.0,83013.569,0.0,-1.0,3.0,6.0
4770,104659.107,18.0,104641.107,0.0,-1.0,3.0,6.0
4771,346691.388,18.0,346673.388,0.0,-1.0,3.0,6.0
4772,91094.587,18.0,91076.587,0.0,-1.0,3.0,6.0
4773,69383.157,18.0,69365.157,0.0,-1.0,3.0,6.0
4774,37038.485,13.866,37024.619,0.0,-1.0,3.0,6.0
4775,1106.379,18.0,1088.379,0.0,1.0,2.0,4.0
4776,1055.389,18.0,1037.389,0.0,1.0,2.0,4.0
4777,158940.774,18.0,158922.774,0.0,-1.0,3.0,6.0
4778,2728.53,18.0,2710.53,0.0,-1.0,3.0,6.0
4779,99863.651,18.0,99845.651,0.0,-1.0,3.0,6.0
4780,1670.194,18.0,1652.194,0.0,1.0,2.0,4.0
4781,9101.134,18.0,9083.134,0.0,-1.0,3.0,6.0
4782,17018.16,18.0,17000.16,0.0,-1.0,3.0,6.0
4783,4911.145,18.0,4893.145,0.0,-1.0,3.0,6.0
4784,17512.822,18.0,17494.822,0.0,-1.0,3.0,6.0
4785,1954.416,18.0,1936.416,0.0,-1.0,3.0,6.0
4786,301.57,16.541,285.029,1.0,1.0,2.0,5.0
4787,1288.102,16.541,1271.561,0.0,1.0,2.0,4.0
4788,3779.715,18.0,3761.715,0.0,-1.0,3.0,6.0
4789,74.515,18.0,56.515,0.0,1.0,2.0,4.0
4790,315.819,7.071,308.748,1.0,1.0,2.0,5.0
4791,58.791,7.071,51.72,0.0,1.0,2.0,4.0
4792,39358.214,6.266,39351.948,0.0,-1.0,3.0,6.0
4793,2042.037,16.833,2025.204,0.0,-1.0,3.0,6.0
4794,69134.643,18.0,69116.643,0.0,-1.0,3.0,6.0
4795,36794.061,18.0,36776.061,0.0,-1.0,3.0,6.0
4796,47004.391,18.0,46986.391,0.0,-1.0,3.0,6.0
4797,2054.964,18.0,2036.964,0.0,-1.0,3.0,6.0
4798,2081.562,18.0,2063.562,0.0,-1.0,3.0,6.0
4799,32959.039,18.0,32941.039,0.0,-1.0,3.0,6.0
4800,190969.379,14.616,190954.763,0.0,-1.0,3.0,6.0
4801,7847.725,18.0,7829.725,0.0,-1.0,3.0,6.0
4802,56565.009,18.0,56547.009,0.0,-1.0,3.0,6.0
4803,544.253,18.0,526.253,0.0,1.0,2.0,4.0
4804,872420.18,18.0,872402.18,0.0,-1.0,3.0,6.0
4805,108308.777,18.0,108290.777,0.0,-1.0,3.0,6.0
4806,35288.921,18.0,35270.921,0.0,-1.0,3.0,6.0
4807,65731.331,18.0,65713.331,0.0,-1.0,3.0,6.0
4808,422360.375,18.0,422342.375,0.0,-1.0,3.0,6.0
4809,13159.125,18.0,13141.125,0.0,-1.0,3.0,6.0
4810,230440.008,7.433,230432.575,0.0,-1.0,3.0,6.0
4811,85253.65,18.0,85235.65,0.0,-1.0,3.0,6.0
4812,56362.098,18.0,56344.098,0.0,-1.0,3.0,6.0
4813,120564.874,18.0,120546.874,0.0,-1.0,3.0,6.0
4814,120564.874,18.0,120546.874,0.0,-1.0,3.0,6.0
4815,384819.284,18.0,384801.284,0.0,-1.0,3.0,6.0
4816,11891.501,18.0,11873.501,0.0,-1.0,3.0,6.0
4817,177513.042,18.0,177495.042,0.0,-1.0,3.0,6.0
4818,129.587,10.2,119.387,0.0,1.0,2.0,4.0
4819,168.762,18.0,150.762,0.0,1.0,2.0,4.0
4820,8768.538,8.233,8760.305,0.0,-1.0,3.0,6.0
4821,500.491,18.0,482.491,0.0,1.0,2.0,4.0
4822,36587.647,18.0,36569.647,0.0,-1.0,3.0,6.0
4823,82481.291,18.0,82463.291,0.0,-1.0,3.0,6.0
4824,45080.844,18.0,45062.844,1.0,-1.0,3.0,7.0
4825,13026.752,12.466,13014.286,0.0,-1.0,3.0,6.0
4826,3216.292,18.0,3198.292,0.0,-1.0,3.0,6.0
4827,23636.71,18.0,23618.71,0.0,-1.0,3.0,6.0
4828,966.692,18.0,948.692,0.0,1.0,2.0,4.0
4829,83777.967,18.0,83759.967,0.0,-1.0,3.0,6.0
4830,7964.429,0.0,7964.429,0.0,-1.0,3.0,6.0
4831,117.661,18.0,99.661,0.0,1.0,2.0,4.0
4832,86379.005,18.0,86361.005,0.0,-1.0,3.0,6.0
4833,162215.584,18.0,162197.584,0.0,-1.0,3.0,6.0
4834,6091.778,18.0,6073.778,0.0,-1.0,3.0,6.0
4835,91273.771,7.1,91266.671,0.0,-1.0,3.0,6.0
4836,1028.917,18.0,1010.917,0.0,1.0,2.0,4.0
4837,164352.619,18.0,164334.619,0.0,-1.0,3.0,6.0
4838,358713.414,18.0,358695.414,0.0,-1.0,3.0,6.0
4839,31658.667,18.0,31640.667,0.0,-1.0,3.0,6.0
4840,85922.919,12.466,85910.453,0.0,-1.0,3.0,6.0
4841,692.836,18.0,674.836,0.0,1.0,2.0,4.0
4842,1108.995,18.0,1090.995,0.0,1.0,2.0,4.0
4843,1108.995,18.0,1090.995,0.0,1.0,2.0,4.0
4844,162953.489,18.0,162935.489,0.0,-1.0,3.0,6.0
4845,381182.211,18.0,381164.211,0.0,-1.0,3.0,6.0
4846,188277.736,18.0,188259.736,0.0,-1.0,3.0,6.0
4847,22590.439,18.0,22572.439,0.0,-1.0,3.0,6.0
4848,175045.143,18.0,175027.143,0.0,-1.0,3.0,6.0
4849,96059.912,18.0,96041.912,0.0,-1.0,3.0,6.0
4850,14498.828,0.0,14498.828,0.0,-1.0,3.0,6.0
4851,143133.843,18.0,143115.843,0.0,-1.0,3.0,6.0
4852,572538.398,18.0,572520.398,0.0,-1.0,3.0,6.0
4853,7209.934,18.0,7191.934,0.0,-1.0,3.0,6.0
4854,353384.167,11.633,353372.534,0.0,-1.0,3.0,6.0
4855,443654.329,18.0,443636.329,0.0,-1.0,3.0,6.0
4856,376185.588,18.0,376167.588,0.0,-1.0,3.0,6.0
4857,514948.913,18.0,514930.913,0.0,-1.0,3.0,6.0
4858,109724.831,18.0,109706.831,0.0,-1.0,3.0,6.0
4859,6159.71,18.0,6141.71,0.0,-1.0,3.0,6.0
4860,3131.3,18.0,3113.3,0.0,-1.0,3.0,6.0
4861,78750.944,18.0,78732.944,0.0,-1.0,3.0,6.0
4862,820.839,0.0,820.839,0.0,-1.0,3.0,6.0
4863,17942.394,18.0,17924.394,0.0,-1.0,3.0,6.0
4864,110418.759,18.0,110400.759,0.0,-1.0,3.0,6.0
4865,110418.759,18.0,110400.759,0.0,-1.0,3.0,6.0
4866,141.546,12.866,128.68,0.0,1.0,2.0,4.0
4867,141.546,12.866,128.68,0.0,1.0,2.0,4.0
4868,90047.159,18.0,90029.159,0.0,-1.0,3.0,6.0
4869,674912.47,18.0,674894.47,0.0,-1.0,3.0,6.0
4870,10072.401,18.0,10054.401,0.0,-1.0,3.0,6.0
4871,517931.644,18.0,517913.644,0.0,-1.0,3.0,6.0
4872,517931.644,18.0,517913.644,0.0,-1.0,3.0,6.0
4873,436647.884,18.0,436629.884,0.0,-1.0,3.0,6.0
4874,22549.032,18.0,22531.032,0.0,-1.0,3.0,6.0
4875,80645.585,18.0,80627.585,0.0,-1.0,3.0,6.0
4876,3811.067,18.0,3793.067,0.0,-1.0,3.0,6.0
4877,44265.599,18.0,44247.599,0.0,-1.0,3.0,6.0
4878,14335.107,18.0,14317.107,0.0,-1.0,3.0,6.0
4879,115673.712,18.0,115655.712,0.0,-1.0,3.0,6.0
4880,17901.669,18.0,17883.669,0.0,-1.0,3.0,6.0
4881,18631.65,18.0,18613.65,0.0,-1.0,3.0,6.0
4882,175334.674,18.0,175316.674,0.0,-1.0,3.0,6.0
4883,14584.778,16.833,14567.945,0.0,-1.0,3.0,6.0
4884,74856.372,18.0,74838.372,0.0,-1.0,3.0,6.0
4885,17067.63,18.0,17049.63,0.0,-1.0,3.0,6.0
4886,1758.552,18.0,1740.552,0.0,1.0,2.0,4.0
4887,65879.776,18.0,65861.776,0.0,-1.0,3.0,6.0
4888,173016.606,9.783,173006.823,0.0,-1.0,3.0,6.0
4889,14892.824,18.0,14874.824,0.0,-1.0,3.0,6.0
4890,352499.279,18.0,352481.279,0.0,-1.0,3.0,6.0
4891,68329.948,18.0,68311.948,0.0,-1.0,3.0,6.0
4892,761289.98,18.0,761271.98,0.0,-1.0,3.0,6.0
4893,309065.076,18.0,309047.076,0.0,-1.0,3.0,6.0
4894,21.016,18.0,3.016,0.0,1.0,2.0,4.0
4895,1359.709,18.0,1341.709,0.0,1.0,2.0,4.0
4896,64487.954,18.0,64469.954,0.0,-1.0,3.0,6.0
4897,267124.056,18.0,267106.056,0.0,-1.0,3.0,6.0
4898,111196.879,18.0,111178.879,0.0,-1.0,3.0,6.0
4899,750.778,18.0,732.778,0.0,1.0,2.0,4.0
4900,71246.788,18.0,71228.788,0.0,-1.0,3.0,6.0
4901,22379.442,18.0,22361.442,0.0,-1.0,3.0,6.0
4902,2816.423,18.0,2798.423,0.0,-1.0,3.0,6.0
4903,128276.891,18.0,128258.891,0.0,-1.0,3.0,6.0
4904,48420.652,18.0,48402.652,0.0,-1.0,3.0,6.0
4905,410.075,18.0,392.075,1.0,1.0,2.0,5.0
4906,93.421,18.0,75.421,0.0,1.0,2.0,4.0
4907,40685.657,18.0,40667.657,0.0,-1.0,3.0,6.0
4908,656.349,14.266,642.083,0.0,1.0,2.0,4.0
4909,716.724,15.933,700.791,0.0,1.0,2.0,4.0
4910,98371.065,18.0,98353.065,0.0,-1.0,3.0,6.0
4911,15282.664,0.0,15282.664,0.0,-1.0,3.0,6.0
4912,176932.691,18.0,176914.691,0.0,-1.0,3.0,6.0
4913,108143.841,18.0,108125.841,0.0,-1.0,3.0,6.0
4914,133.046,18.0,115.046,0.0,1.0,2.0,4.0
4915,987.893,18.0,969.893,0.0,1.0,2.0,4.0
4916,134694.81,18.0,134676.81,0.0,-1.0,3.0,6.0
4917,83411.63,18.0,83393.63,0.0,-1.0,3.0,6.0
4918,259617.537,0.0,259617.537,0.0,-1.0,3.0,6.0
4919,572.597,18.0,554.597,0.0,1.0,2.0,4.0
4920,221464.636,18.0,221446.636,0.0,-1.0,3.0,6.0
4921,462465.691,18.0,462447.691,0.0,-1.0,3.0,6.0
4922,2042.277,0.0,2042.277,0.0,-1.0,3.0,6.0
4923,428.193,18.0,410.193,0.0,1.0,2.0,4.0
4924,220.163,18.0,202.163,0.0,1.0,2.0,4.0
4925,2506.284,18.0,2488.284,0.0,-1.0,3.0,6.0
4926,3640.071,9.6,3630.471,0.0,-1.0,3.0,6.0
4927,11963.962,18.0,11945.962,0.0,-1.0,3.0,6.0
4928,221.4,11.133,210.267,0.0,1.0,2.0,4.0
4929,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0
4930,28152.29,18.0,28134.29,0.0,-1.0,3.0,6.0
4931,66907.716,18.0,66889.716,0.0,-1.0,3.0,6.0
4932,3708.006,18.0,3690.006,0.0,-1.0,3.0,6.0
4933,205747.536,18.0,205729.536,0.0,-1.0,3.0,6.0
4934,1026.866,18.0,1008.866,0.0,1.0,2.0,4.0
4935,207770.697,18.0,207752.697,0.0,-1.0,3.0,6.0
4936,165065.563,18.0,165047.563,0.0,-1.0,3.0,6.0
4937,35308.362,18.0,35290.362,0.0,-1.0,3.0,6.0
4938,25162.13,18.0,25144.13,0.0,-1.0,3.0,6.0
4939,21124.273,18.0,21106.273,0.0,-1.0,3.0,6.0
4940,2036.411,18.0,2018.411,0.0,-1.0,3.0,6.0
4941,13849.413,18.0,13831.413,0.0,-1.0,3.0,6.0
4942,23949.665,12.971,23936.694,0.0,-1.0,3.0,6.0
4943,489007.515,18.0,488989.515,0.0,-1.0,3.0,6.0
4944,349753.245,18.0,349735.245,0.0,-1.0,3.0,6.0
4945,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0
4946,141450.042,18.0,141432.042,0.0,-1.0,3.0,6.0
4947,941065.526,18.0,941047.526,0.0,-1.0,3.0,6.0
4948,586623.656,18.0,586605.656,0.0,-1.0,3.0,6.0
4949,375561.849,18.0,375543.849,0.0,-1.0,3.0,6.0
4950,121096.687,18.0,121078.687,0.0,-1.0,3.0,6.0
4951,246833.31,18.0,246815.31,0.0,-1.0,3.0,6.0
4952,106624.704,18.0,106606.704,0.0,-1.0,3.0,6.0
4953,97095.135,18.0,97077.135,0.0,-1.0,3.0,6.0
4954,107060.02,18.0,107042.02,0.0,-1.0,3.0,6.0
4955,85137.801,18.0,85119.801,0.0,-1.0,3.0,6.0
4956,1990.372,18.0,1972.372,0.0,-1.0,3.0,6.0
4957,4003.454,18.0,3985.454,0.0,-1.0,3.0,6.0
4958,224452.476,18.0,224434.476,0.0,-1.0,3.0,6.0
4959,530.691,18.0,512.691,0.0,1.0,2.0,4.0
4960,14709.587,18.0,14691.587,0.0,-1.0,3.0,6.0
4961,60370.264,11.633,60358.631,0.0,-1.0,3.0,6.0
4962,388449.108,18.0,388431.108,0.0,-1.0,3.0,6.0
4963,135676.195,18.0,135658.195,0.0,-1.0,3.0,6.0
4964,119727.952,18.0,119709.952,0.0,-1.0,3.0,6.0
4965,124002.248,18.0,123984.248,0.0,-1.0,3.0,6.0
4966,82901.285,18.0,82883.285,0.0,-1.0,3.0,6.0
4967,820.449,18.0,802.449,0.0,1.0,2.0,4.0
4968,6335.086,18.0,6317.086,0.0,-1.0,3.0,6.0
4969,37881.521,18.0,37863.521,0.0,-1.0,3.0,6.0
4970,268441.87,18.0,268423.87,0.0,-1.0,3.0,6.0
4971,202325.265,0.0,202325.265,0.0,-1.0,3.0,6.0
4972,605574.853,18.0,605556.853,0.0,-1.0,3.0,6.0
4973,258745.739,18.0,258727.739,0.0,-1.0,3.0,6.0
4974,35515.652,18.0,35497.652,0.0,-1.0,3.0,6.0
4975,279044.318,18.0,279026.318,0.0,-1.0,3.0,6.0
4976,96236.225,18.0,96218.225,0.0,-1.0,3.0,6.0
4977,28860.603,18.0,28842.603,0.0,-1.0,3.0,6.0
