row_id,user_tab_positive_support,user_tab_negative_support
14746,23.0,17.0
14747,23.0,17.0
14748,16.0,22.0
14749,16.0,22.0
14750,16.0,22.0
14751,27.0,24.0
14752,27.0,24.0
14753,10.0,17.0
14754,0.0,0.0
14755,10.0,2.0
14756,0.0,5.0
14757,10.0,2.0
14758,18.0,38.0
14759,18.0,38.0
14760,18.0,38.0
14761,18.0,38.0
14762,0.0,6.0
14763,0.0,6.0
14764,1.0,5.0
14765,4.0,2.0
14766,4.0,2.0
14767,4.0,2.0
14768,4.0,2.0
14769,4.0,2.0
14770,0.0,15.0
14771,2.0,5.0
14772,10.0,48.0
14773,10.0,48.0
14774,10.0,48.0
14775,10.0,48.0
14776,10.0,48.0
14777,10.0,48.0
14778,10.0,48.0
14779,10.0,48.0
14780,4.0,193.0
14781,4.0,193.0
14782,4.0,193.0
14783,4.0,193.0
14784,4.0,193.0
14785,5.0,10.0
14786,5.0,10.0
14787,2.0,5.0
14788,2.0,2.0
14789,22.0,34.0
14790,22.0,34.0
14791,0.0,0.0
14792,8.0,21.0
14793,3.0,11.0
14794,8.0,21.0
14795,8.0,21.0
14796,8.0,21.0
14797,37.0,30.0
14798,37.0,30.0
14799,37.0,30.0
14800,15.0,21.0
14801,5.0,6.0
14802,1.0,56.0
14803,6.0,18.0
14804,3.0,1.0
14805,1.0,56.0
14806,1.0,56.0
14807,10.0,9.0
14808,0.0,0.0
14809,0.0,0.0
14810,10.0,9.0
14811,2.0,4.0
14812,2.0,4.0
14813,39.0,103.0
14814,39.0,103.0
14815,0.0,0.0
14816,2.0,4.0
14817,2.0,4.0
14818,39.0,103.0
14819,2.0,4.0
14820,2.0,4.0
14821,39.0,103.0
14822,9.0,40.0
14823,62.0,89.0
14824,3.0,8.0
14825,3.0,8.0
14826,18.0,10.0
14827,18.0,10.0
14828,1.0,5.0
14829,18.0,10.0
14830,45.0,62.0
14831,45.0,62.0
14832,45.0,62.0
14833,45.0,62.0
14834,45.0,62.0
14835,0.0,1.0
14836,26.0,16.0
14837,26.0,16.0
14838,26.0,16.0
14839,26.0,16.0
14840,26.0,16.0
14841,26.0,16.0
14842,26.0,16.0
14843,13.0,9.0
14844,13.0,9.0
14845,0.0,0.0
14846,0.0,0.0
14847,0.0,0.0
14848,0.0,7.0
14849,0.0,0.0
14850,0.0,0.0
14851,0.0,0.0
14852,0.0,0.0
14853,0.0,0.0
14854,62.0,131.0
14855,62.0,131.0
14856,62.0,131.0
14857,62.0,131.0
14858,10.0,32.0
14859,10.0,32.0
14860,10.0,32.0
14861,10.0,32.0
14862,10.0,32.0
14863,46.0,76.0
14864,46.0,76.0
14865,46.0,76.0
14866,0.0,2.0
14867,46.0,76.0
14868,0.0,6.0
14869,0.0,6.0
14870,46.0,76.0
14871,46.0,76.0
14872,46.0,76.0
14873,46.0,76.0
14874,0.0,6.0
14875,0.0,6.0
14876,46.0,76.0
14877,11.0,3.0
14878,11.0,3.0
14879,11.0,3.0
14880,0.0,4.0
14881,0.0,4.0
14882,27.0,105.0
14883,27.0,105.0
14884,27.0,105.0
14885,27.0,105.0
14886,27.0,105.0
14887,27.0,105.0
14888,27.0,105.0
14889,27.0,105.0
14890,27.0,105.0
14891,27.0,105.0
14892,27.0,105.0
14893,27.0,105.0
14894,27.0,105.0
14895,27.0,105.0
14896,27.0,105.0
14897,27.0,105.0
14898,27.0,105.0
14899,27.0,105.0
14900,27.0,105.0
14901,27.0,105.0
14902,27.0,105.0
14903,27.0,105.0
14904,27.0,105.0
14905,27.0,105.0
14906,27.0,105.0
14907,27.0,105.0
14908,27.0,105.0
14909,10.0,5.0
14910,7.0,5.0
14911,3.0,6.0
14912,0.0,46.0
14913,0.0,46.0
14914,0.0,46.0
14915,1.0,2.0
14916,8.0,0.0
14917,0.0,1.0
14918,21.0,3.0
14919,21.0,3.0
14920,21.0,3.0
14921,0.0,0.0
14922,0.0,0.0
14923,7.0,4.0
14924,21.0,10.0
14925,21.0,10.0
14926,21.0,10.0
14927,3.0,1.0
14928,21.0,10.0
14929,0.0,0.0
14930,0.0,0.0
14931,0.0,13.0
14932,4.0,6.0
14933,2.0,6.0
14934,0.0,2.0
14935,19.0,37.0
14936,3.0,9.0
14937,10.0,105.0
14938,10.0,105.0
14939,10.0,105.0
14940,10.0,105.0
14941,2.0,2.0
14942,2.0,2.0
14943,2.0,2.0
14944,2.0,2.0
14945,2.0,2.0
14946,2.0,2.0
14947,2.0,2.0
14948,12.0,6.0
14949,16.0,8.0
14950,16.0,8.0
14951,16.0,8.0
14952,16.0,8.0
14953,16.0,8.0
14954,16.0,8.0
14955,16.0,8.0
14956,16.0,8.0
14957,3.0,9.0
14958,3.0,9.0
14959,3.0,9.0
14960,3.0,9.0
14961,3.0,9.0
14962,21.0,15.0
14963,0.0,0.0
14964,0.0,0.0
14965,21.0,15.0
14966,21.0,15.0
14967,21.0,15.0
14968,1.0,3.0
14969,1.0,3.0
14970,1.0,3.0
14971,4.0,41.0
14972,4.0,41.0
14973,0.0,2.0
14974,0.0,2.0
14975,0.0,2.0
14976,33.0,24.0
14977,3.0,269.0
14978,3.0,269.0
14979,17.0,51.0
14980,17.0,51.0
14981,17.0,51.0
14982,3.0,269.0
14983,3.0,269.0
14984,17.0,51.0
14985,3.0,269.0
14986,3.0,269.0
14987,17.0,51.0
14988,3.0,269.0
14989,3.0,269.0
14990,17.0,51.0
14991,3.0,269.0
14992,17.0,51.0
14993,3.0,269.0
14994,3.0,269.0
14995,17.0,51.0
14996,3.0,269.0
14997,17.0,51.0
14998,3.0,269.0
14999,17.0,51.0
15000,3.0,269.0
15001,3.0,269.0
15002,3.0,269.0
15003,3.0,269.0
15004,3.0,269.0
15005,17.0,51.0
15006,17.0,51.0
15007,3.0,269.0
15008,31.0,43.0
15009,3.0,269.0
15010,17.0,51.0
15011,3.0,269.0
15012,17.0,51.0
15013,3.0,269.0
15014,17.0,51.0
15015,3.0,269.0
15016,17.0,51.0
15017,3.0,269.0
15018,3.0,269.0
15019,17.0,51.0
15020,3.0,269.0
15021,17.0,51.0
15022,17.0,51.0
15023,3.0,269.0
15024,3.0,269.0
15025,3.0,269.0
15026,17.0,51.0
15027,0.0,2.0
15028,0.0,2.0
15029,0.0,11.0
15030,0.0,3.0
15031,0.0,3.0
15032,0.0,3.0
15033,0.0,3.0
15034,0.0,3.0
15035,0.0,3.0
15036,0.0,3.0
15037,12.0,32.0
15038,7.0,27.0
15039,17.0,26.0
15040,1.0,1.0
15041,86.0,77.0
15042,86.0,77.0
15043,86.0,77.0
15044,86.0,77.0
15045,20.0,7.0
15046,1.0,11.0
15047,1.0,11.0
15048,1.0,11.0
15049,8.0,28.0
15050,0.0,11.0
15051,0.0,11.0
15052,0.0,11.0
15053,28.0,56.0
15054,28.0,56.0
15055,0.0,10.0
15056,28.0,56.0
15057,27.0,32.0
15058,27.0,32.0
15059,2.0,7.0
15060,0.0,0.0
15061,0.0,0.0
15062,0.0,0.0
15063,39.0,128.0
15064,39.0,128.0
15065,39.0,128.0
15066,39.0,128.0
15067,39.0,128.0
15068,39.0,128.0
15069,39.0,128.0
15070,0.0,1.0
15071,0.0,0.0
15072,0.0,0.0
15073,24.0,3.0
15074,8.0,41.0
15075,8.0,41.0
15076,8.0,41.0
15077,8.0,41.0
15078,0.0,2.0
15079,6.0,38.0
15080,1.0,2.0
15081,0.0,5.0
15082,31.0,18.0
15083,0.0,30.0
15084,31.0,18.0
15085,37.0,11.0
15086,37.0,11.0
15087,37.0,11.0
15088,2.0,1.0
15089,0.0,4.0
15090,0.0,4.0
15091,17.0,58.0
15092,17.0,58.0
15093,1.0,15.0
15094,1.0,8.0
15095,1.0,15.0
15096,1.0,15.0
15097,1.0,15.0
15098,1.0,15.0
15099,1.0,8.0
15100,2.0,41.0
15101,2.0,41.0
15102,2.0,41.0
15103,2.0,41.0
15104,2.0,41.0
15105,0.0,3.0
15106,0.0,0.0
15107,4.0,14.0
15108,4.0,14.0
15109,1.0,16.0
15110,1.0,16.0
15111,0.0,4.0
15112,4.0,12.0
15113,4.0,12.0
15114,17.0,7.0
15115,17.0,7.0
15116,30.0,65.0
15117,30.0,65.0
15118,30.0,65.0
15119,30.0,65.0
15120,4.0,7.0
15121,4.0,7.0
15122,4.0,7.0
15123,4.0,7.0
15124,4.0,7.0
15125,4.0,7.0
15126,4.0,7.0
15127,4.0,7.0
15128,12.0,28.0
15129,12.0,28.0
15130,12.0,28.0
15131,12.0,28.0
15132,12.0,28.0
15133,12.0,28.0
15134,12.0,28.0
15135,12.0,28.0
15136,11.0,4.0
15137,11.0,4.0
15138,11.0,67.0
15139,0.0,9.0
15140,11.0,67.0
15141,11.0,67.0
15142,11.0,67.0
15143,0.0,9.0
15144,0.0,9.0
15145,11.0,67.0
15146,17.0,36.0
15147,17.0,36.0
15148,0.0,3.0
15149,55.0,111.0
15150,0.0,31.0
15151,0.0,31.0
15152,1.0,4.0
15153,1.0,4.0
15154,21.0,23.0
15155,21.0,23.0
15156,13.0,15.0
15157,13.0,15.0
15158,13.0,15.0
15159,0.0,4.0
15160,73.0,81.0
15161,73.0,81.0
15162,73.0,81.0
15163,30.0,17.0
15164,30.0,17.0
15165,6.0,3.0
15166,6.0,3.0
15167,6.0,3.0
15168,6.0,3.0
15169,5.0,16.0
15170,0.0,48.0
15171,0.0,48.0
15172,5.0,16.0
15173,0.0,48.0
15174,0.0,48.0
15175,0.0,48.0
15176,1.0,4.0
15177,7.0,81.0
15178,7.0,81.0
15179,7.0,81.0
15180,7.0,81.0
15181,6.0,35.0
15182,2.0,1.0
15183,0.0,3.0
15184,0.0,3.0
15185,0.0,3.0
15186,0.0,3.0
15187,0.0,3.0
15188,19.0,9.0
15189,19.0,9.0
15190,18.0,32.0
15191,0.0,3.0
15192,22.0,21.0
15193,11.0,13.0
15194,2.0,4.0
15195,2.0,4.0
15196,11.0,13.0
15197,11.0,13.0
15198,26.0,106.0
15199,26.0,106.0
15200,0.0,0.0
15201,0.0,0.0
15202,8.0,35.0
15203,8.0,35.0
15204,0.0,0.0
15205,0.0,0.0
15206,0.0,0.0
15207,9.0,3.0
15208,15.0,28.0
15209,0.0,8.0
15210,0.0,8.0
15211,0.0,8.0
15212,0.0,8.0
15213,0.0,8.0
15214,0.0,8.0
15215,1.0,4.0
15216,1.0,4.0
15217,1.0,4.0
15218,12.0,10.0
15219,12.0,10.0
15220,2.0,1.0
15221,2.0,1.0
15222,12.0,24.0
15223,0.0,24.0
15224,18.0,51.0
15225,0.0,2.0
15226,0.0,2.0
15227,9.0,10.0
15228,0.0,1.0
15229,7.0,48.0
15230,7.0,48.0
15231,7.0,48.0
15232,7.0,48.0
15233,0.0,1.0
15234,7.0,48.0
15235,0.0,0.0
15236,11.0,61.0
15237,1.0,4.0
15238,0.0,0.0
15239,39.0,14.0
15240,39.0,14.0
15241,39.0,14.0
15242,39.0,14.0
15243,39.0,14.0
15244,39.0,14.0
15245,39.0,14.0
15246,8.0,8.0
15247,8.0,8.0
15248,8.0,8.0
15249,12.0,36.0
15250,12.0,36.0
15251,2.0,11.0
15252,2.0,11.0
15253,29.0,6.0
15254,2.0,11.0
15255,2.0,11.0
15256,5.0,8.0
15257,5.0,8.0
15258,5.0,8.0
15259,9.0,13.0
15260,9.0,13.0
15261,38.0,96.0
15262,38.0,96.0
15263,38.0,96.0
15264,22.0,104.0
15265,22.0,104.0
15266,22.0,104.0
15267,22.0,104.0
15268,22.0,104.0
15269,22.0,104.0
15270,22.0,104.0
15271,22.0,104.0
15272,22.0,104.0
15273,18.0,9.0
15274,18.0,9.0
15275,0.0,6.0
15276,18.0,9.0
15277,18.0,9.0
15278,0.0,26.0
15279,11.0,26.0
15280,0.0,16.0
15281,38.0,103.0
15282,1.0,45.0
15283,3.0,3.0
15284,3.0,3.0
15285,3.0,3.0
15286,0.0,6.0
15287,0.0,6.0
15288,38.0,103.0
15289,38.0,103.0
15290,6.0,2.0
15291,4.0,8.0
15292,16.0,35.0
15293,16.0,35.0
15294,16.0,35.0
15295,94.0,137.0
15296,94.0,137.0
15297,94.0,137.0
15298,94.0,137.0
15299,94.0,137.0
15300,94.0,137.0
15301,94.0,137.0
15302,113.0,103.0
15303,113.0,103.0
15304,113.0,103.0
15305,113.0,103.0
15306,113.0,103.0
15307,113.0,103.0
15308,113.0,103.0
15309,113.0,103.0
15310,113.0,103.0
15311,113.0,103.0
15312,113.0,103.0
15313,9.0,7.0
15314,9.0,7.0
15315,1.0,9.0
15316,1.0,0.0
15317,14.0,10.0
15318,14.0,10.0
15319,14.0,10.0
15320,1.0,1.0
15321,12.0,4.0
15322,12.0,4.0
15323,12.0,4.0
15324,0.0,1.0
15325,15.0,5.0
15326,1.0,3.0
15327,1.0,3.0
15328,1.0,3.0
15329,8.0,12.0
15330,2.0,1.0
15331,41.0,19.0
15332,41.0,19.0
15333,41.0,19.0
15334,30.0,38.0
15335,30.0,38.0
15336,30.0,38.0
15337,30.0,38.0
15338,0.0,5.0
15339,16.0,121.0
15340,16.0,121.0
15341,16.0,121.0
15342,16.0,121.0
15343,16.0,121.0
15344,0.0,97.0
15345,16.0,121.0
15346,16.0,121.0
15347,16.0,121.0
15348,16.0,121.0
15349,16.0,121.0
15350,16.0,121.0
15351,16.0,121.0
15352,16.0,121.0
15353,48.0,49.0
15354,48.0,49.0
15355,48.0,49.0
15356,48.0,49.0
15357,48.0,49.0
15358,48.0,49.0
15359,48.0,49.0
15360,48.0,49.0
15361,48.0,49.0
15362,48.0,49.0
15363,14.0,33.0
15364,14.0,33.0
15365,14.0,33.0
15366,38.0,41.0
15367,38.0,41.0
15368,38.0,41.0
15369,20.0,16.0
15370,20.0,16.0
15371,20.0,16.0
15372,6.0,9.0
15373,1.0,8.0
15374,6.0,9.0
15375,6.0,9.0
15376,6.0,9.0
15377,39.0,27.0
15378,39.0,27.0
15379,39.0,27.0
15380,39.0,27.0
15381,39.0,27.0
15382,39.0,27.0
15383,16.0,4.0
15384,13.0,6.0
15385,0.0,12.0
15386,30.0,46.0
15387,30.0,46.0
15388,30.0,46.0
15389,0.0,4.0
15390,0.0,4.0
15391,30.0,46.0
15392,2.0,7.0
15393,12.0,20.0
15394,12.0,20.0
15395,12.0,20.0
15396,12.0,20.0
15397,12.0,20.0
15398,12.0,20.0
15399,2.0,2.0
15400,7.0,4.0
15401,7.0,4.0
15402,7.0,4.0
15403,9.0,3.0
15404,9.0,3.0
15405,9.0,3.0
15406,9.0,3.0
15407,9.0,3.0
15408,19.0,52.0
15409,19.0,52.0
15410,6.0,3.0
15411,6.0,3.0
15412,24.0,4.0
15413,24.0,4.0
15414,24.0,4.0
15415,24.0,4.0
15416,24.0,4.0
15417,10.0,13.0
15418,10.0,13.0
15419,4.0,49.0
15420,4.0,49.0
15421,4.0,49.0
15422,21.0,6.0
15423,0.0,4.0
15424,0.0,4.0
15425,3.0,11.0
15426,3.0,11.0
15427,3.0,11.0
15428,63.0,13.0
15429,63.0,13.0
15430,63.0,13.0
15431,4.0,44.0
15432,0.0,0.0
15433,0.0,0.0
15434,4.0,44.0
15435,1.0,4.0
15436,1.0,4.0
15437,1.0,4.0
15438,1.0,41.0
15439,1.0,4.0
15440,1.0,4.0
15441,1.0,4.0
15442,18.0,4.0
15443,18.0,4.0
15444,1.0,20.0
15445,1.0,20.0
15446,1.0,20.0
15447,1.0,20.0
15448,1.0,20.0
15449,1.0,20.0
15450,1.0,20.0
15451,1.0,20.0
15452,1.0,20.0
15453,1.0,20.0
15454,1.0,20.0
15455,1.0,8.0
15456,12.0,14.0
15457,0.0,0.0
15458,9.0,24.0
15459,9.0,24.0
15460,9.0,24.0
15461,9.0,24.0
15462,21.0,21.0
15463,21.0,21.0
15464,22.0,40.0
15465,22.0,40.0
15466,11.0,15.0
15467,22.0,40.0
15468,6.0,3.0
15469,92.0,94.0
15470,92.0,94.0
15471,92.0,94.0
15472,92.0,94.0
15473,8.0,17.0
15474,0.0,6.0
15475,8.0,17.0
15476,0.0,1.0
15477,2.0,71.0
15478,0.0,2.0
15479,4.0,10.0
15480,4.0,10.0
15481,4.0,10.0
15482,4.0,10.0
15483,4.0,10.0
15484,0.0,8.0
15485,12.0,18.0
15486,6.0,53.0
15487,6.0,53.0
15488,6.0,53.0
15489,6.0,53.0
15490,6.0,53.0
15491,6.0,53.0
15492,6.0,53.0
15493,11.0,3.0
15494,25.0,42.0
15495,25.0,42.0
15496,31.0,49.0
15497,31.0,49.0
15498,31.0,49.0
15499,31.0,49.0
15500,0.0,0.0
15501,0.0,0.0
15502,0.0,0.0
15503,0.0,0.0
15504,0.0,0.0
15505,0.0,0.0
15506,0.0,0.0
15507,0.0,0.0
15508,0.0,0.0
15509,0.0,0.0
15510,0.0,0.0
15511,0.0,0.0
15512,0.0,0.0
15513,0.0,0.0
15514,0.0,0.0
15515,22.0,25.0
15516,9.0,5.0
15517,9.0,5.0
15518,9.0,5.0
15519,1.0,35.0
15520,1.0,35.0
15521,1.0,35.0
15522,20.0,59.0
15523,20.0,59.0
15524,20.0,59.0
15525,20.0,59.0
15526,20.0,59.0
15527,11.0,50.0
15528,8.0,6.0
15529,1.0,5.0
15530,0.0,16.0
15531,0.0,0.0
15532,0.0,0.0
15533,0.0,0.0
15534,0.0,0.0
15535,0.0,2.0
15536,8.0,18.0
15537,8.0,18.0
15538,8.0,18.0
15539,18.0,12.0
15540,1.0,44.0
15541,18.0,12.0
15542,18.0,12.0
15543,18.0,12.0
15544,10.0,11.0
15545,10.0,11.0
15546,10.0,11.0
15547,3.0,0.0
15548,0.0,2.0
15549,0.0,2.0
15550,85.0,44.0
15551,0.0,2.0
15552,0.0,2.0
15553,85.0,44.0
15554,85.0,44.0
15555,18.0,10.0
15556,18.0,10.0
15557,18.0,10.0
15558,20.0,53.0
15559,0.0,7.0
15560,6.0,6.0
15561,3.0,57.0
15562,13.0,51.0
15563,13.0,51.0
15564,12.0,20.0
15565,26.0,23.0
15566,26.0,23.0
15567,26.0,23.0
15568,26.0,23.0
15569,26.0,23.0
15570,0.0,10.0
15571,0.0,0.0
15572,0.0,0.0
15573,2.0,0.0
15574,2.0,0.0
15575,2.0,0.0
15576,2.0,0.0
15577,2.0,0.0
15578,0.0,2.0
15579,2.0,0.0
15580,2.0,0.0
15581,2.0,0.0
15582,2.0,0.0
15583,2.0,0.0
15584,17.0,3.0
15585,17.0,3.0
15586,8.0,11.0
15587,8.0,11.0
15588,8.0,11.0
15589,8.0,11.0
15590,8.0,11.0
15591,8.0,11.0
15592,8.0,11.0
15593,8.0,11.0
15594,8.0,11.0
15595,8.0,11.0
15596,8.0,11.0
15597,8.0,11.0
15598,8.0,11.0
15599,8.0,11.0
15600,8.0,11.0
15601,4.0,24.0
15602,4.0,24.0
15603,1.0,0.0
15604,4.0,24.0
15605,16.0,53.0
15606,16.0,53.0
15607,14.0,6.0
15608,14.0,6.0
15609,2.0,8.0
15610,0.0,6.0
15611,2.0,8.0
15612,2.0,8.0
15613,0.0,6.0
15614,9.0,18.0
15615,9.0,18.0
15616,9.0,18.0
15617,0.0,0.0
15618,0.0,0.0
15619,82.0,187.0
15620,82.0,187.0
15621,82.0,187.0
15622,1.0,21.0
15623,1.0,21.0
15624,1.0,21.0
15625,82.0,187.0
15626,82.0,187.0
15627,82.0,187.0
15628,1.0,2.0
15629,1.0,2.0
15630,1.0,2.0
15631,1.0,2.0
15632,26.0,14.0
15633,26.0,14.0
15634,26.0,14.0
15635,2.0,8.0
15636,2.0,8.0
15637,26.0,14.0
15638,26.0,14.0
15639,2.0,8.0
15640,26.0,14.0
15641,1.0,2.0
15642,2.0,8.0
15643,1.0,2.0
15644,1.0,2.0
15645,1.0,2.0
15646,2.0,8.0
15647,2.0,8.0
15648,2.0,8.0
15649,0.0,1.0
15650,5.0,23.0
15651,5.0,23.0
15652,35.0,35.0
15653,5.0,31.0
15654,22.0,17.0
15655,22.0,17.0
15656,22.0,17.0
15657,12.0,14.0
15658,12.0,14.0
15659,0.0,0.0
15660,8.0,4.0
15661,8.0,4.0
15662,8.0,4.0
15663,8.0,4.0
15664,8.0,4.0
15665,8.0,4.0
15666,8.0,4.0
15667,8.0,4.0
15668,8.0,4.0
15669,8.0,4.0
15670,8.0,4.0
15671,8.0,4.0
15672,8.0,4.0
15673,8.0,4.0
15674,0.0,0.0
15675,0.0,0.0
15676,1.0,14.0
15677,1.0,14.0
15678,1.0,14.0
15679,30.0,62.0
15680,30.0,62.0
15681,30.0,62.0
15682,1.0,55.0
15683,1.0,55.0
15684,1.0,55.0
15685,1.0,55.0
15686,4.0,1.0
15687,12.0,65.0
15688,12.0,65.0
15689,22.0,34.0
15690,22.0,34.0
15691,22.0,34.0
15692,22.0,34.0
15693,22.0,34.0
15694,22.0,34.0
15695,22.0,34.0
15696,22.0,34.0
15697,22.0,34.0
15698,22.0,34.0
15699,22.0,34.0
15700,22.0,34.0
15701,2.0,0.0
15702,2.0,0.0
15703,2.0,0.0
15704,2.0,0.0
15705,2.0,0.0
15706,4.0,2.0
15707,4.0,2.0
15708,4.0,2.0
15709,4.0,2.0
15710,4.0,2.0
15711,1.0,0.0
15712,10.0,1.0
15713,0.0,0.0
15714,0.0,0.0
15715,17.0,7.0
15716,7.0,24.0
15717,7.0,24.0
15718,7.0,24.0
15719,7.0,24.0
15720,7.0,24.0
15721,7.0,24.0
15722,7.0,24.0
15723,20.0,39.0
15724,20.0,39.0
15725,0.0,0.0
15726,0.0,0.0
15727,0.0,0.0
15728,9.0,2.0
15729,9.0,2.0
15730,0.0,0.0
15731,0.0,0.0
15732,0.0,0.0
15733,0.0,0.0
15734,30.0,15.0
15735,30.0,15.0
15736,30.0,15.0
15737,30.0,15.0
15738,30.0,15.0
15739,30.0,15.0
15740,30.0,15.0
15741,30.0,15.0
15742,30.0,15.0
15743,30.0,15.0
15744,30.0,15.0
15745,29.0,7.0
15746,5.0,19.0
15747,5.0,19.0
15748,5.0,19.0
15749,0.0,15.0
15750,0.0,15.0
15751,11.0,47.0
15752,11.0,47.0
15753,11.0,47.0
15754,11.0,47.0
15755,53.0,99.0
15756,53.0,99.0
15757,53.0,99.0
15758,53.0,99.0
15759,53.0,99.0
15760,0.0,2.0
15761,0.0,2.0
15762,53.0,99.0
15763,0.0,8.0
15764,2.0,21.0
15765,21.0,38.0
15766,21.0,38.0
15767,2.0,21.0
15768,2.0,21.0
15769,3.0,3.0
15770,3.0,3.0
15771,0.0,0.0
15772,0.0,0.0
15773,0.0,0.0
15774,25.0,4.0
15775,25.0,4.0
15776,25.0,4.0
15777,8.0,19.0
15778,8.0,19.0
15779,12.0,5.0
15780,0.0,3.0
15781,0.0,0.0
15782,0.0,3.0
15783,12.0,67.0
15784,12.0,67.0
15785,12.0,67.0
15786,12.0,67.0
15787,2.0,3.0
15788,2.0,3.0
15789,5.0,1.0
15790,12.0,40.0
15791,12.0,40.0
15792,12.0,40.0
15793,12.0,40.0
15794,25.0,7.0
15795,25.0,7.0
15796,0.0,0.0
15797,0.0,0.0
15798,25.0,7.0
15799,1.0,4.0
15800,0.0,20.0
15801,0.0,20.0
15802,5.0,23.0
15803,13.0,23.0
15804,13.0,23.0
15805,13.0,23.0
15806,13.0,23.0
15807,32.0,18.0
15808,32.0,18.0
15809,24.0,6.0
15810,24.0,6.0
15811,24.0,6.0
15812,24.0,6.0
15813,24.0,6.0
15814,24.0,6.0
15815,20.0,37.0
15816,20.0,37.0
15817,20.0,37.0
15818,20.0,37.0
15819,20.0,37.0
15820,20.0,37.0
15821,20.0,37.0
15822,20.0,37.0
15823,20.0,37.0
15824,20.0,37.0
15825,20.0,37.0
15826,3.0,7.0
15827,3.0,7.0
15828,3.0,7.0
15829,3.0,7.0
15830,10.0,37.0
15831,10.0,37.0
15832,10.0,37.0
15833,10.0,37.0
15834,3.0,1.0
15835,49.0,32.0
15836,49.0,32.0
15837,8.0,12.0
15838,8.0,12.0
15839,2.0,13.0
15840,13.0,13.0
15841,2.0,4.0
15842,2.0,4.0
15843,13.0,13.0
15844,6.0,5.0
15845,0.0,94.0
15846,0.0,94.0
15847,0.0,94.0
15848,0.0,94.0
15849,11.0,27.0
15850,1.0,35.0
15851,20.0,23.0
15852,20.0,23.0
15853,1.0,35.0
15854,20.0,23.0
15855,1.0,35.0
15856,1.0,1.0
15857,1.0,1.0
15858,1.0,1.0
15859,6.0,10.0
15860,6.0,10.0
15861,6.0,10.0
15862,6.0,10.0
15863,0.0,5.0
15864,0.0,2.0
15865,9.0,50.0
15866,0.0,0.0
15867,2.0,2.0
15868,25.0,5.0
15869,2.0,25.0
15870,25.0,5.0
15871,13.0,11.0
15872,2.0,25.0
15873,15.0,20.0
15874,3.0,2.0
15875,15.0,20.0
15876,0.0,1.0
15877,26.0,51.0
15878,26.0,51.0
15879,26.0,51.0
15880,0.0,6.0
15881,0.0,6.0
15882,26.0,51.0
15883,26.0,51.0
15884,26.0,51.0
15885,26.0,51.0
15886,26.0,51.0
15887,26.0,51.0
15888,26.0,51.0
15889,11.0,15.0
15890,11.0,15.0
15891,0.0,2.0
15892,8.0,35.0
15893,8.0,35.0
15894,8.0,35.0
15895,26.0,17.0
15896,26.0,17.0
15897,26.0,17.0
15898,15.0,10.0
15899,15.0,10.0
15900,15.0,10.0
15901,15.0,10.0
15902,15.0,10.0
15903,15.0,10.0
15904,15.0,10.0
15905,12.0,90.0
15906,12.0,90.0
15907,1.0,39.0
15908,12.0,90.0
15909,12.0,90.0
15910,17.0,44.0
15911,0.0,3.0
15912,19.0,28.0
15913,19.0,28.0
15914,19.0,28.0
15915,19.0,28.0
15916,19.0,28.0
15917,19.0,28.0
15918,19.0,28.0
15919,23.0,104.0
15920,23.0,104.0
15921,23.0,104.0
15922,23.0,104.0
15923,23.0,104.0
15924,0.0,1.0
15925,23.0,104.0
15926,23.0,104.0
15927,23.0,104.0
15928,23.0,104.0
15929,4.0,18.0
15930,4.0,18.0
15931,4.0,18.0
15932,4.0,18.0
15933,4.0,18.0
15934,9.0,11.0
15935,55.0,123.0
15936,9.0,11.0
15937,9.0,11.0
15938,0.0,50.0
15939,55.0,123.0
15940,0.0,50.0
15941,55.0,123.0
15942,55.0,123.0
15943,9.0,11.0
15944,9.0,11.0
15945,9.0,11.0
15946,55.0,123.0
15947,55.0,123.0
15948,55.0,123.0
15949,0.0,50.0
15950,1.0,0.0
15951,1.0,5.0
15952,1.0,5.0
15953,3.0,2.0
15954,46.0,59.0
15955,46.0,59.0
15956,46.0,59.0
15957,46.0,59.0
15958,46.0,59.0
15959,1.0,10.0
15960,8.0,6.0
15961,46.0,59.0
15962,8.0,6.0
15963,8.0,6.0
15964,7.0,5.0
15965,7.0,5.0
15966,7.0,5.0
15967,13.0,7.0
15968,28.0,21.0
15969,49.0,84.0
15970,49.0,84.0
15971,49.0,84.0
15972,49.0,84.0
15973,49.0,84.0
15974,49.0,84.0
15975,49.0,84.0
15976,49.0,84.0
15977,8.0,14.0
15978,5.0,5.0
15979,0.0,0.0
15980,14.0,36.0
15981,14.0,36.0
15982,17.0,16.0
15983,0.0,0.0
15984,0.0,0.0
15985,17.0,16.0
15986,23.0,34.0
15987,23.0,34.0
15988,23.0,34.0
15989,9.0,12.0
15990,9.0,12.0
15991,15.0,20.0
15992,12.0,4.0
15993,0.0,2.0
15994,26.0,9.0
15995,26.0,9.0
15996,28.0,88.0
15997,28.0,88.0
15998,28.0,88.0
15999,28.0,88.0
16000,9.0,12.0
16001,9.0,12.0
16002,12.0,24.0
16003,12.0,24.0
16004,0.0,23.0
16005,12.0,24.0
16006,0.0,23.0
16007,0.0,23.0
16008,0.0,23.0
16009,0.0,23.0
16010,12.0,24.0
16011,12.0,24.0
16012,12.0,24.0
16013,0.0,23.0
16014,12.0,24.0
16015,12.0,24.0
